cod_ibge,lat,long,UF,municipy_name,year,number_cases,population,case_1000_hab
230565,-4.9,-40.75,CE,Ipaporanga,2013,18,11500,1.56521739130435
230570,-6.78,-38.71,CE,Ipaumirim,2007,1,11591,0.0862738331464067
230570,-6.78,-38.71,CE,Ipaumirim,2008,32,11966,2.67424369045629
230570,-6.78,-38.71,CE,Ipaumirim,2009,1,11999,0.0833402783565297
230570,-6.78,-38.71,CE,Ipaumirim,2010,10,11915,0.839278220730172
230570,-6.78,-38.71,CE,Ipaumirim,2011,72,12045,5.97758405977584
230570,-6.78,-38.71,CE,Ipaumirim,2012,1,12080,0.0827814569536424
230570,-6.78,-38.71,CE,Ipaumirim,2013,63,12256,5.14033942558747
230580,-4.32,-40.71,CE,Ipu,2007,32,39438,0.811400172422537
230580,-4.32,-40.71,CE,Ipu,2008,9,40841,0.220366788276487
230580,-4.32,-40.71,CE,Ipu,2009,2,41052,0.0487186982363831
230580,-4.32,-40.71,CE,Ipu,2011,326,40439,8.06152476569648
230580,-4.32,-40.71,CE,Ipu,2012,10,40579,0.246432884004042
230580,-4.32,-40.71,CE,Ipu,2013,211,41190,5.12260257344016
230590,-4.54,-40.71,CE,Ipueiras,2007,9,38044,0.236568184207759
230590,-4.54,-40.71,CE,Ipueiras,2007,9,1698,5.30035335689046
230590,-4.54,-40.71,CE,Ipueiras,2008,44,1754,25.0855188141391
230590,-4.54,-40.71,CE,Ipueiras,2008,44,39220,1.12187659357471
230590,-4.54,-40.71,CE,Ipueiras,2011,9,1675,5.37313432835821
230590,-4.54,-40.71,CE,Ipueiras,2011,9,37809,0.238038562247084
230590,-4.54,-40.71,CE,Ipueiras,2012,1,1711,0.584453535943892
230590,-4.54,-40.71,CE,Ipueiras,2012,1,37758,0.0264844536257217
230590,-4.54,-40.71,CE,Ipueiras,2013,17,1804,9.42350332594235
230590,-4.54,-40.71,CE,Ipueiras,2013,17,38159,0.445504337115752
230600,-5.81,-38.3,CE,Iracema,2007,5,14313,0.349332774400894
230600,-5.81,-38.3,CE,Iracema,2007,5,5863,0.852805730854511
230600,-5.81,-38.3,CE,Iracema,2008,2,6118,0.3269042170644
230600,-5.81,-38.3,CE,Iracema,2008,2,14943,0.133841932677508
230600,-5.81,-38.3,CE,Iracema,2010,5,13901,0.359686353499748
230600,-5.81,-38.3,CE,Iracema,2010,5,7.38,677.506775067751
230600,-5.81,-38.3,CE,Iracema,2011,11,8997,1.22262976547738
230600,-5.81,-38.3,CE,Iracema,2011,11,13766,0.799070172889728
230600,-5.81,-38.3,CE,Iracema,2012,6,9288,0.645994832041344
230600,-5.81,-38.3,CE,Iracema,2012,6,13808,0.434530706836616
230600,-5.81,-38.3,CE,Iracema,2013,6,9762,0.614628149969269
230600,-5.81,-38.3,CE,Iracema,2013,6,14011,0.428234958247092
230610,-3.74,-39.78,CE,Irauçuba,2007,19,21921,0.866748779708955
230610,-3.74,-39.78,CE,Irauçuba,2008,17,22978,0.739838106014449
230610,-3.74,-39.78,CE,Irauçuba,2009,11,23309,0.47192071731949
230610,-3.74,-39.78,CE,Irauçuba,2010,3,22068,0.135943447525829
230610,-3.74,-39.78,CE,Irauçuba,2011,101,22536,4.48171813986511
230610,-3.74,-39.78,CE,Irauçuba,2013,39,23202,1.68088957848461
230620,-4.67,-37.82,CE,Itaiçaba,2007,6,7462,0.804073974805682
230620,-4.67,-37.82,CE,Itaiçaba,2008,4,7833,0.510660028086302
230620,-4.67,-37.82,CE,Itaiçaba,2010,1,7255,0.137835975189524
230620,-4.67,-37.82,CE,Itaiçaba,2011,10,7373,1.356300013563
230620,-4.67,-37.82,CE,Itaiçaba,2012,17,7428,2.28863758750673
230620,-4.67,-37.82,CE,Itaiçaba,2013,11,7567,1.45368045460552
230625,-3.96,-38.52,CE,Itaitinga,2007,12,31107,0.385765261838171
230625,-3.96,-38.52,CE,Itaitinga,2008,64,32382,1.97640664566735
230625,-3.96,-38.52,CE,Itaitinga,2009,1,32678,0.03060162800661
230625,-3.96,-38.52,CE,Itaitinga,2011,45,36324,1.2388503468781
230625,-3.96,-38.52,CE,Itaitinga,2012,106,36814,2.87933938175694
230625,-3.96,-38.52,CE,Itaitinga,2013,46,37705,1.21999734783185
230630,-3.68,-39.58,CE,Itapagé,2007,77,45426,1.69506450050632
230630,-3.68,-39.58,CE,Itapagé,2008,61,46989,1.29817616889059
230630,-3.68,-39.58,CE,Itapagé,2009,2,47354,0.0422350804578283
230630,-3.68,-39.58,CE,Itapagé,2011,152,48907,3.10793955875437
230630,-3.68,-39.58,CE,Itapagé,2012,24,49130,0.488499898229188
230630,-3.68,-39.58,CE,Itapagé,2013,41,50211,0.816554141522774
230640,-3.49,-39.57,CE,Itapipoca,2007,139,107281,1.29566279210671
230640,-3.49,-39.57,CE,Itapipoca,2008,788,112662,6.99437254797536
230640,-3.49,-39.57,CE,Itapipoca,2009,24,114441,0.209715049676252
230640,-3.49,-39.57,CE,Itapipoca,2010,265,114693,2.31051589896506
230640,-3.49,-39.57,CE,Itapipoca,2011,1098,117719,9.32729635827691
230640,-3.49,-39.57,CE,Itapipoca,2012,30,119320,0.251424740194435
230640,-3.49,-39.57,CE,Itapipoca,2013,340,122220,2.7818687612502
230650,-4.56,-38.92,CE,Itapiúna,2007,8,17602,0.454493807521873
230650,-4.56,-38.92,CE,Itapiúna,2008,68,18390,3.69766177270256
230650,-4.56,-38.92,CE,Itapiúna,2009,1,18610,0.0537345513164965
230650,-4.56,-38.92,CE,Itapiúna,2010,141,18359,7.68015687128929
230650,-4.56,-38.92,CE,Itapiúna,2011,84,18820,4.46333687566419
230650,-4.56,-38.92,CE,Itapiúna,2012,72,19009,3.78767952022726
230650,-4.56,-38.92,CE,Itapiúna,2013,119,19409,6.13117625843681
230655,-2.92,-39.91,CE,Itarema,2007,6,34296,0.174947515745276
230655,-2.92,-39.91,CE,Itarema,2008,8,35988,0.222296320995888
230655,-2.92,-39.91,CE,Itarema,2009,8,36536,0.218962119553317
230655,-2.92,-39.91,CE,Itarema,2010,1,37222,0.0268658320348181
230655,-2.92,-39.91,CE,Itarema,2011,13,38018,0.341943290020517
230655,-2.92,-39.91,CE,Itarema,2012,2,38547,0.0518847121695592
230655,-2.92,-39.91,CE,Itarema,2013,5,39494,0.126601509089988
230660,-4.52,-39.62,CE,Itatira,2007,66,17689,3.73113234213353
230660,-4.52,-39.62,CE,Itatira,2008,285,18579,15.3398998869692
230660,-4.52,-39.62,CE,Itatira,2009,21,18875,1.11258278145695
230660,-4.52,-39.62,CE,Itatira,2010,1,18894,0.0529268550862708
230660,-4.52,-39.62,CE,Itatira,2011,260,19151,13.5763145527649
230660,-4.52,-39.62,CE,Itatira,2012,111,19401,5.7213545693521
230660,-4.52,-39.62,CE,Itatira,2013,149,19861,7.50213987211117
230670,-5.61,-38.76,CE,Jaguaretama,2007,2,17851,0.112038541258193
230670,-5.61,-38.76,CE,Jaguaretama,2008,4,18389,0.217521344281908
230670,-5.61,-38.76,CE,Jaguaretama,2009,2,18411,0.108630709901689
230670,-5.61,-38.76,CE,Jaguaretama,2010,1,17777,0.0562524610451707
230670,-5.61,-38.76,CE,Jaguaretama,2011,15,17851,0.840289059436446
230670,-5.61,-38.76,CE,Jaguaretama,2012,4,17839,0.224227815460508
230670,-5.61,-38.76,CE,Jaguaretama,2013,5,18040,0.277161862527716
230680,-5.65,-38.61,CE,Jaguaribara,2008,5,10251,0.487757291971515
230680,-5.65,-38.61,CE,Jaguaribara,2010,1,10349,0.0966276934969562
230680,-5.65,-38.61,CE,Jaguaribara,2011,30,10527,2.84981476204047
230680,-5.65,-38.61,CE,Jaguaribara,2012,10,10652,0.938790837401427
230680,-5.65,-38.61,CE,Jaguaribara,2013,3,10892,0.275431509364671
230690,-5.89,-38.62,CE,Jaguaribe,2007,148,35237,4.20013054459801
230690,-5.89,-38.62,CE,Jaguaribe,2008,75,36385,2.06128899271678
230690,-5.89,-38.62,CE,Jaguaribe,2009,21,36493,0.575452826569479
230690,-5.89,-38.62,CE,Jaguaribe,2010,11,34212,0.321524611247515
230690,-5.89,-38.62,CE,Jaguaribe,2011,52,34362,1.51329957511204
230690,-5.89,-38.62,CE,Jaguaribe,2012,33,34317,0.961622519451001
230690,-5.89,-38.62,CE,Jaguaribe,2013,22,34683,0.634316523945449
230700,-4.83,-37.78,CE,Jaguaruana,2007,5,30965,0.161472630389149
230700,-4.83,-37.78,CE,Jaguaruana,2008,38,32134,1.18254807991535
230700,-4.83,-37.78,CE,Jaguaruana,2009,9,32352,0.278189910979228
230700,-4.83,-37.78,CE,Jaguaruana,2010,3,32203,0.0931590224513244
230700,-4.83,-37.78,CE,Jaguaruana,2011,21,32428,0.647588503762181
230700,-4.83,-37.78,CE,Jaguaruana,2012,20,32614,0.613233580670878
230700,-4.83,-37.78,CE,Jaguaruana,2013,38,33174,1.1454753722795
230710,-7.58,-39.29,CE,Jardim,2007,10,25810,0.387446726075165
230710,-7.58,-39.29,CE,Jardim,2007,10,23341,0.428430658497922
230710,-7.58,-39.29,CE,Jardim,2008,3,26584,0.112849834486909
230710,-7.58,-39.29,CE,Jardim,2008,3,24042,0.124781632143748
230710,-7.58,-39.29,CE,Jardim,2009,100,26578,3.76251034690345
230710,-7.58,-39.29,CE,Jardim,2009,100,24174,4.13667576735335
230710,-7.58,-39.29,CE,Jardim,2010,6,26635,0.22526750516238
230710,-7.58,-39.29,CE,Jardim,2010,6,24321,0.246700382385593
230710,-7.58,-39.29,CE,Jardim,2011,9,26709,0.336965067954622
230710,-7.58,-39.29,CE,Jardim,2011,9,24484,0.367586995588956
230710,-7.58,-39.29,CE,Jardim,2012,69,26730,2.58136924803591
230710,-7.58,-39.29,CE,Jardim,2012,69,24619,2.8027133514765
230710,-7.58,-39.29,CE,Jardim,2013,11,27067,0.406398935973695
230710,-7.58,-39.29,CE,Jardim,2013,11,25180,0.436854646544877
230720,-7.68,-39.01,CE,Jati,2007,8,7270,1.10041265474553
230720,-7.68,-39.01,CE,Jati,2008,5,7501,0.66657778962805
230720,-7.68,-39.01,CE,Jati,2009,1,7518,0.133014099494546
230720,-7.68,-39.01,CE,Jati,2010,202,7524,26.8474215842637
230720,-7.68,-39.01,CE,Jati,2011,18,7690,2.3407022106632
230720,-7.68,-39.01,CE,Jati,2012,75,7647,9.80776775205963
230720,-7.68,-39.01,CE,Jati,2013,4,7764,0.515198351365276
230725,-2.79,-40.51,CE,Jijoca de Jericoacoara,2007,9,15442,0.582826058800674
230725,-2.79,-40.51,CE,Jijoca de Jericoacoara,2008,11,16447,0.668814981455585
230725,-2.79,-40.51,CE,Jijoca de Jericoacoara,2009,27,16880,1.59952606635071
230725,-2.79,-40.51,CE,Jijoca de Jericoacoara,2010,1,16713,0.0598336624184766
230725,-2.79,-40.51,CE,Jijoca de Jericoacoara,2011,5,17379,0.28770355026181
230725,-2.79,-40.51,CE,Jijoca de Jericoacoara,2012,11,17744,0.619927862939585
230725,-2.79,-40.51,CE,Jijoca de Jericoacoara,2013,108,18292,5.90422042422917
230730,-7.21,-39.31,CE,Juazeiro do Norte,2008,49,246515,0.198770865870231
230730,-7.21,-39.31,CE,Juazeiro do Norte,2009,28,249829,0.112076660435738
230730,-7.21,-39.31,CE,Juazeiro do Norte,2010,978,244701,3.99671435752204
230730,-7.21,-39.31,CE,Juazeiro do Norte,2011,201,252841,0.794966006304357
230730,-7.21,-39.31,CE,Juazeiro do Norte,2012,1260,255648,4.92865189635749
230730,-7.21,-39.31,CE,Juazeiro do Norte,2013,241,261289,0.922350347699291
230740,-6.52,-39.52,CE,Jucás,2007,205,22890,8.95587592835299
230740,-6.52,-39.52,CE,Jucás,2008,102,23654,4.3121670753361
230740,-6.52,-39.52,CE,Jucás,2009,2,23738,0.0842530963012891
230740,-6.52,-39.52,CE,Jucás,2010,10,23320,0.428816466552316
230740,-6.52,-39.52,CE,Jucás,2011,189,23897,7.90894254508934
230750,-6.75,-38.97,CE,Lavras da Mangabeira,2007,64,29872,2.14247455811462
230750,-6.75,-38.97,CE,Lavras da Mangabeira,2008,1563,30612,51.0584084672677
230750,-6.75,-38.97,CE,Lavras da Mangabeira,2009,4,30524,0.131044424059756
230750,-6.75,-38.97,CE,Lavras da Mangabeira,2010,24,30995,0.774318438457816
230750,-6.75,-38.97,CE,Lavras da Mangabeira,2011,17,31081,0.546957948585953
230750,-6.75,-38.97,CE,Lavras da Mangabeira,2012,13,31073,0.418369645673092
230750,-6.75,-38.97,CE,Lavras da Mangabeira,2013,4,31435,0.127246699538731
230760,-5.14,-38.09,CE,Limoeiro do Norte,2007,12,53289,0.225187186849068
230760,-5.14,-38.09,CE,Limoeiro do Norte,2008,48,55539,0.864257548749527
230760,-5.14,-38.09,CE,Limoeiro do Norte,2009,16,56098,0.285215159185711
230760,-5.14,-38.09,CE,Limoeiro do Norte,2010,7,55719,0.125630395376801
230760,-5.14,-38.09,CE,Limoeiro do Norte,2011,297,56774,5.23126783386762
230760,-5.14,-38.09,CE,Limoeiro do Norte,2012,377,56255,6.70162652208693
230760,-5.14,-38.09,CE,Limoeiro do Norte,2013,152,57372,2.64937600223105
230763,-4.85,-39.57,CE,Madalena,2007,10,17051,0.586475866518093
230763,-4.85,-39.57,CE,Madalena,2008,50,17636,2.83511000226809
230763,-4.85,-39.57,CE,Madalena,2009,1,17773,0.0562651212513363
230763,-4.85,-39.57,CE,Madalena,2011,74,18335,4.03599672757022
230763,-4.85,-39.57,CE,Madalena,2012,25,18575,1.34589502018843
230763,-4.85,-39.57,CE,Madalena,2013,63,19017,3.31282536677709
230765,-3.87,-38.62,CE,Maracanaú,2008,1857,199808,9.29392216527867
230765,-3.87,-38.62,CE,Maracanaú,2009,223,201693,1.10564075104243
230765,-3.87,-38.62,CE,Maracanaú,2010,322,200797,1.60360961568151
230765,-3.87,-38.62,CE,Maracanaú,2011,2332,211267,11.0381649760729
230765,-3.87,-38.62,CE,Maracanaú,2012,2543,213404,11.9163652040262
230765,-3.87,-38.62,CE,Maracanaú,2013,1977,217922,9.07205330347556
230770,-3.89,-38.68,CE,Maranguape,2007,123,102982,1.19438348449244
230770,-3.89,-38.68,CE,Maranguape,2008,80,108525,0.73715733701912
230770,-3.89,-38.68,CE,Maranguape,2009,16,110523,0.144766247749337
230770,-3.89,-38.68,CE,Maranguape,2010,17,94641,0.1796261662493
230770,-3.89,-38.68,CE,Maranguape,2011,212,115464,1.83607011709277
230770,-3.89,-38.68,CE,Maranguape,2012,141,117306,1.20198455321978
230770,-3.89,-38.68,CE,Maranguape,2013,330,120405,2.74074996885511
230780,-3.12,-40.14,CE,Marco,2007,178,23107,7.70329337430216
230780,-3.12,-40.14,CE,Marco,2008,15,24250,0.618556701030928
230780,-3.12,-40.14,CE,Marco,2009,20,24622,0.812281699293315
230780,-3.12,-40.14,CE,Marco,2010,3,24697,0.121472243592339
230780,-3.12,-40.14,CE,Marco,2011,13,25031,0.519355998561783
230780,-3.12,-40.14,CE,Marco,2012,8,25349,0.315594303522821
230780,-3.12,-40.14,CE,Marco,2013,8,25944,0.308356460067838
230790,-3.22,-40.69,CE,Martinópole,2007,114,10304,11.0636645962733
230790,-3.22,-40.69,CE,Martinópole,2008,19,10892,1.74439955930959
230790,-3.22,-40.69,CE,Martinópole,2009,9,11118,0.809498111171074
230790,-3.22,-40.69,CE,Martinópole,2010,10,10068,0.993245927691697
230790,-3.22,-40.69,CE,Martinópole,2011,30,10338,2.90191526407429
230790,-3.22,-40.69,CE,Martinópole,2012,67,10458,6.40657869573532
230790,-3.22,-40.69,CE,Martinópole,2013,8,10693,0.748152997287945
230800,-3.52,-40.34,CE,Massapê,2007,684,33256,20.5677171036805
230800,-3.52,-40.34,CE,Massapê,2008,97,34874,2.78144176177095
230800,-3.52,-40.34,CE,Massapê,2009,74,35388,2.09110432915112
230800,-3.52,-40.34,CE,Massapê,2010,685,34310,19.9650247741183
230800,-3.52,-40.34,CE,Massapê,2011,740,35622,20.7736791870193
230800,-3.52,-40.34,CE,Massapê,2012,108,36040,2.99667036625971
230800,-3.52,-40.34,CE,Massapê,2013,73,36854,1.98078905953221
230810,-7.38,-38.77,CE,Mauriti,2007,132,41679,3.16706254948535
230810,-7.38,-38.77,CE,Mauriti,2008,11,43871,0.250735109753596
230810,-7.38,-38.77,CE,Mauriti,2009,13,44211,0.29404446857117
230810,-7.38,-38.77,CE,Mauriti,2010,270,45015,5.99800066644452
230810,-7.38,-38.77,CE,Mauriti,2011,361,44543,8.10452820869721
230810,-7.38,-38.77,CE,Mauriti,2012,47,44836,1.04826478722455
230810,-7.38,-38.77,CE,Mauriti,2013,542,45640,11.8755477651183
230820,-3.54,-40.45,CE,Meruoca,2007,16,12148,1.31708923279552
230820,-3.54,-40.45,CE,Meruoca,2008,1,12656,0.0790139064475348
230820,-3.54,-40.45,CE,Meruoca,2010,1,13165,0.0759589821496392
230820,-3.54,-40.45,CE,Meruoca,2011,4,13874,0.288309067320167
230820,-3.54,-40.45,CE,Meruoca,2012,2,14049,0.142358886753506
230820,-3.54,-40.45,CE,Meruoca,2013,2,14377,0.139111080197538
230830,-7.31,-38.94,CE,Milagres,2007,21,11771,1.78404553563843
230830,-7.31,-38.94,CE,Milagres,2007,21,27355,0.767684152805703
230830,-7.31,-38.94,CE,Milagres,2008,133,27861,4.77369800078963
230830,-7.31,-38.94,CE,Milagres,2008,133,12100,10.9917355371901
230830,-7.31,-38.94,CE,Milagres,2009,23,28077,0.819175837874417
230830,-7.31,-38.94,CE,Milagres,2009,23,12092,1.90208402249421
230830,-7.31,-38.94,CE,Milagres,2010,49,10306,4.75451193479527
230830,-7.31,-38.94,CE,Milagres,2010,49,27340,1.79224579370885
230830,-7.31,-38.94,CE,Milagres,2011,166,28259,5.87423475706854
230830,-7.31,-38.94,CE,Milagres,2011,166,11056,15.0144717800289
230830,-7.31,-38.94,CE,Milagres,2012,85,28204,3.01375691391292
230830,-7.31,-38.94,CE,Milagres,2012,85,10994,7.73148990358377
230830,-7.31,-38.94,CE,Milagres,2013,128,28487,4.49327763541264
230830,-7.31,-38.94,CE,Milagres,2013,128,11569,11.0640504797303
230835,-5.67,-39.19,CE,Milhã,2007,4,14111,0.283466798951173
230835,-5.67,-39.19,CE,Milhã,2008,11,14691,0.74875774283575
230835,-5.67,-39.19,CE,Milhã,2011,10,13074,0.764876854826373
230837,-3.56,-39.97,CE,Miraíma,2007,21,12131,1.73110213502597
230837,-3.56,-39.97,CE,Miraíma,2008,21,12625,1.66336633663366
230837,-3.56,-39.97,CE,Miraíma,2009,5,12737,0.392557117060532
230837,-3.56,-39.97,CE,Miraíma,2010,1,12744,0.0784682988072819
230837,-3.56,-39.97,CE,Miraíma,2011,16,12906,1.23973345730668
230837,-3.56,-39.97,CE,Miraíma,2012,2,13009,0.153739718656315
230837,-3.56,-39.97,CE,Miraíma,2013,19,13259,1.43298891319104
230840,-7.25,-39.14,CE,Missão Velha,2007,49,33690,1.4544375185515
230840,-7.25,-39.14,CE,Missão Velha,2008,9,34926,0.257687682528775
230840,-7.25,-39.14,CE,Missão Velha,2009,22,35135,0.626156254447133
230840,-7.25,-39.14,CE,Missão Velha,2010,26,34005,0.764593442140862
230840,-7.25,-39.14,CE,Missão Velha,2011,1,34404,0.0290663876293454
230840,-7.25,-39.14,CE,Missão Velha,2012,39,34529,1.12948536013206
230840,-7.25,-39.14,CE,Missão Velha,2013,5,35056,0.142628936558649
230850,-5.74,-39.62,CE,Mombaça,2007,1,44364,0.0225407988459111
230850,-5.74,-39.62,CE,Mombaça,2008,32,46252,0.69186197353628
230850,-5.74,-39.62,CE,Mombaça,2009,128,46728,2.73925697654511
230850,-5.74,-39.62,CE,Mombaça,2010,99,42415,2.33407992455499
230850,-5.74,-39.62,CE,Mombaça,2011,111,42792,2.59394279304543
230850,-5.74,-39.62,CE,Mombaça,2012,5,42891,0.116574572754191
230850,-5.74,-39.62,CE,Mombaça,2013,70,43493,1.60945439496011
230860,-4.78,-40.06,CE,Monsenhor Tabosa,2007,51,16557,3.08026816452256
230860,-4.78,-40.06,CE,Monsenhor Tabosa,2008,192,17114,11.2188851232909
230860,-4.78,-40.06,CE,Monsenhor Tabosa,2009,13,17178,0.756781930376062
230860,-4.78,-40.06,CE,Monsenhor Tabosa,2010,11,16635,0.661256387135558
230860,-4.78,-40.06,CE,Monsenhor Tabosa,2011,344,16733,20.5581784497699
230860,-4.78,-40.06,CE,Monsenhor Tabosa,2012,7,16760,0.417661097852029
230860,-4.78,-40.06,CE,Monsenhor Tabosa,2013,24,16984,1.41309467734338
230870,-5.1,-38.37,CE,Morada Nova,2007,5,61751,0.0809703486583213
230870,-5.1,-38.37,CE,Morada Nova,2008,75,63296,1.18490899898888
230870,-5.1,-38.37,CE,Morada Nova,2009,77,63126,1.21978265690841
230870,-5.1,-38.37,CE,Morada Nova,2010,11,61007,0.180307177864835
230870,-5.1,-38.37,CE,Morada Nova,2011,67,61886,1.08263581423908
230870,-5.1,-38.37,CE,Morada Nova,2012,26,61713,0.421305073485327
230870,-5.1,-38.37,CE,Morada Nova,2013,50,62287,0.80273572334516
230880,-3.46,-40.68,CE,Moraújo,2007,7,8005,0.874453466583385
230880,-3.46,-40.68,CE,Moraújo,2009,2,8538,0.234246896228625
230880,-3.46,-40.68,CE,Moraújo,2011,68,8149,8.34458215731992
230880,-3.46,-40.68,CE,Moraújo,2013,22,8393,2.62123197903014
230890,-3.22,-40.12,CE,Morrinhos,2007,9,21111,0.426318033252807
230890,-3.22,-40.12,CE,Morrinhos,2007,9,38997,0.230786983614124
230890,-3.22,-40.12,CE,Morrinhos,2008,147,22269,6.60110467465984
230890,-3.22,-40.12,CE,Morrinhos,2008,147,40512,3.62855450236967
230890,-3.22,-40.12,CE,Morrinhos,2009,7,22695,0.308437981934347
230890,-3.22,-40.12,CE,Morrinhos,2009,7,40838,0.171408981830648
230890,-3.22,-40.12,CE,Morrinhos,2010,2,20488,0.0976181179226864
230890,-3.22,-40.12,CE,Morrinhos,2010,2,41119,0.0486393151584426
230890,-3.22,-40.12,CE,Morrinhos,2011,33,20913,1.57796585855688
230890,-3.22,-40.12,CE,Morrinhos,2011,33,41803,0.789417027486066
230890,-3.22,-40.12,CE,Morrinhos,2012,1,21119,0.0473507268336569
230890,-3.22,-40.12,CE,Morrinhos,2012,1,42135,0.0237332384003797
230890,-3.22,-40.12,CE,Morrinhos,2013,6,21561,0.278280228189787
230890,-3.22,-40.12,CE,Morrinhos,2013,6,43792,0.137011326269638
230900,-3.9,-40.74,CE,Mucambo,2007,184,14007,13.136288998358
230900,-3.9,-40.74,CE,Mucambo,2008,57,14481,3.9361922519163
230900,-3.9,-40.74,CE,Mucambo,2009,74,14537,5.09045882919447
230900,-3.9,-40.74,CE,Mucambo,2011,11,14124,0.778816199376947
230900,-3.9,-40.74,CE,Mucambo,2012,1,14146,0.0706913615156228
230900,-3.9,-40.74,CE,Mucambo,2013,216,14335,15.0680153470527
230910,-4.3,-38.99,CE,Mulungu,2008,6,11642,0.51537536505755
230910,-4.3,-38.99,CE,Mulungu,2008,6,9577,0.626500991959904
230910,-4.3,-38.99,CE,Mulungu,2011,21,11684,1.79732968161589
230910,-4.3,-38.99,CE,Mulungu,2011,21,9506,2.20913107511046
230910,-4.3,-38.99,CE,Mulungu,2012,12,11876,1.01044122600202
230910,-4.3,-38.99,CE,Mulungu,2012,12,9542,1.25759798784322
230910,-4.3,-38.99,CE,Mulungu,2013,29,12196,2.37782879632666
230910,-4.3,-38.99,CE,Mulungu,2013,29,9750,2.97435897435897
230920,-7.09,-39.68,CE,Nova Olinda,2007,14,12974,1.07908123940188
230920,-7.09,-39.68,CE,Nova Olinda,2007,14,6280,2.22929936305732
230920,-7.09,-39.68,CE,Nova Olinda,2007,14,10518,1.33105153070926
230920,-7.09,-39.68,CE,Nova Olinda,2008,11,10835,1.01522842639594
230920,-7.09,-39.68,CE,Nova Olinda,2008,11,13522,0.813489128827097
230920,-7.09,-39.68,CE,Nova Olinda,2008,11,6461,1.70252282928339
230920,-7.09,-39.68,CE,Nova Olinda,2009,3,10974,0.273373428102788
230920,-7.09,-39.68,CE,Nova Olinda,2009,3,13659,0.219635405227323
230920,-7.09,-39.68,CE,Nova Olinda,2009,3,6455,0.464756003098373
230920,-7.09,-39.68,CE,Nova Olinda,2010,69,14256,4.84006734006734
230920,-7.09,-39.68,CE,Nova Olinda,2010,69,6.07,11367.3805601318
230920,-7.09,-39.68,CE,Nova Olinda,2010,69,10683,6.4588598708228
230920,-7.09,-39.68,CE,Nova Olinda,2011,61,10786,5.65547932505099
230920,-7.09,-39.68,CE,Nova Olinda,2011,61,14423,4.22935588989808
230920,-7.09,-39.68,CE,Nova Olinda,2011,61,6040,10.0993377483444
230920,-7.09,-39.68,CE,Nova Olinda,2012,32,10883,2.94036570798493
230920,-7.09,-39.68,CE,Nova Olinda,2012,32,14586,2.19388454682572
230920,-7.09,-39.68,CE,Nova Olinda,2012,32,6012,5.3226879574185
230920,-7.09,-39.68,CE,Nova Olinda,2013,5,11301,0.44243872223697
230920,-7.09,-39.68,CE,Nova Olinda,2013,5,14908,0.335390394419104
230920,-7.09,-39.68,CE,Nova Olinda,2013,5,6058,0.825354902608121
230930,-4.7,-40.56,CE,Nova Russas,2007,8,30615,0.261309815449943
230930,-4.7,-40.56,CE,Nova Russas,2008,19,31770,0.598048473402581
230930,-4.7,-40.56,CE,Nova Russas,2010,2,30647,0.0652592423401964
230930,-4.7,-40.56,CE,Nova Russas,2011,327,31089,10.5181897134035
230930,-4.7,-40.56,CE,Nova Russas,2012,108,31210,3.46042934956745
230930,-4.7,-40.56,CE,Nova Russas,2013,19,31692,0.599520383693046
230940,-5.53,-40.77,CE,Novo Oriente,2007,39,27418,1.42242322561821
230940,-5.53,-40.77,CE,Novo Oriente,2008,81,28485,2.8436018957346
230940,-5.53,-40.77,CE,Novo Oriente,2009,8,28703,0.278716510469289
230940,-5.53,-40.77,CE,Novo Oriente,2010,152,27118,5.60513312191165
